MonthYear,Station,"Station_Type ",Entry_Exit,Trip
2017-05,Wondabyne Station,Train,Entry,320
2017-05,Wondabyne Station,Train,Exit,340
2017-06,Wondabyne Station,Train,Entry,350
2017-06,Wondabyne Station,Train,Exit,320
2017-07,Wondabyne Station,Train,Entry,440
2017-07,Wondabyne Station,Train,Exit,510
2017-08,Wondabyne Station,Train,Entry,370
2017-08,Wondabyne Station,Train,Exit,400
2017-09,Wondabyne Station,Train,Entry,480
2017-09,Wondabyne Station,Train,Exit,460
2017-10,Wondabyne Station,Train,Entry,380
2017-10,Wondabyne Station,Train,Exit,450
2017-11,Wondabyne Station,Train,Entry,290
2017-11,Wondabyne Station,Train,Exit,350
2017-12,Wondabyne Station,Train,Entry,310
2017-12,Wondabyne Station,Train,Exit,340
2018-01,Wondabyne Station,Train,Entry,250
2018-01,Wondabyne Station,Train,Exit,250
2018-02,Wondabyne Station,Train,Entry,310
2018-02,Wondabyne Station,Train,Exit,330
2018-03,Wondabyne Station,Train,Entry,470
2018-03,Wondabyne Station,Train,Exit,410
2018-04,Wondabyne Station,Train,Entry,490
2018-04,Wondabyne Station,Train,Exit,500
2018-05,Wondabyne Station,Train,Entry,420
2018-05,Wondabyne Station,Train,Exit,440
2018-06,Wondabyne Station,Train,Entry,300
2018-06,Wondabyne Station,Train,Exit,290
2018-07,Wondabyne Station,Train,Entry,410
2018-07,Wondabyne Station,Train,Exit,440
2018-08,Wondabyne Station,Train,Entry,370
2018-08,Wondabyne Station,Train,Exit,370
2018-09,Wondabyne Station,Train,Entry,590
2018-09,Wondabyne Station,Train,Exit,620
2018-10,Wondabyne Station,Train,Entry,340
2018-10,Wondabyne Station,Train,Exit,370
2018-11,Wondabyne Station,Train,Entry,400
2018-11,Wondabyne Station,Train,Exit,370
2018-12,Wondabyne Station,Train,Entry,340
2018-12,Wondabyne Station,Train,Exit,370
2019-01,Wondabyne Station,Train,Entry,310
2019-01,Wondabyne Station,Train,Exit,290
2019-02,Wondabyne Station,Train,Entry,360
2019-02,Wondabyne Station,Train,Exit,290
2019-03,Wondabyne Station,Train,Entry,420
2019-03,Wondabyne Station,Train,Exit,430
2019-04,Wondabyne Station,Train,Entry,520
2019-04,Wondabyne Station,Train,Exit,510
2019-05,Wondabyne Station,Train,Entry,450
2019-05,Wondabyne Station,Train,Exit,470
2019-06,Wondabyne Station,Train,Entry,370
2019-06,Wondabyne Station,Train,Exit,320
2019-07,Wondabyne Station,Train,Entry,410
2019-07,Wondabyne Station,Train,Exit,490
2019-08,Wondabyne Station,Train,Entry,550
2019-08,Wondabyne Station,Train,Exit,550
2019-09,Wondabyne Station,Train,Entry,650
2019-09,Wondabyne Station,Train,Exit,580
2019-10,Wondabyne Station,Train,Entry,360
2019-10,Wondabyne Station,Train,Exit,440
2019-11,Wondabyne Station,Train,Entry,290
2019-11,Wondabyne Station,Train,Exit,290
2019-12,Wondabyne Station,Train,Entry,230
2019-12,Wondabyne Station,Train,Exit,220
2020-01,Wondabyne Station,Train,Entry,270
2020-01,Wondabyne Station,Train,Exit,240
2020-02,Wondabyne Station,Train,Entry,240
2020-02,Wondabyne Station,Train,Exit,280
2020-03,Wondabyne Station,Train,Entry,270
2020-03,Wondabyne Station,Train,Exit,220
2020-04,Wondabyne Station,Train,Entry,130
2020-04,Wondabyne Station,Train,Exit,130
2020-05,Wondabyne Station,Train,Entry,280
2020-05,Wondabyne Station,Train,Exit,300
2020-06,Wondabyne Station,Train,Entry,350
2020-06,Wondabyne Station,Train,Exit,410
2020-07,Wondabyne Station,Train,Entry,460
2020-07,Wondabyne Station,Train,Exit,480
2020-08,Wondabyne Station,Train,Entry,610
2020-08,Wondabyne Station,Train,Exit,690
2020-09,Wondabyne Station,Train,Entry,460
2020-09,Wondabyne Station,Train,Exit,550
2020-10,Wondabyne Station,Train,Entry,430
2020-10,Wondabyne Station,Train,Exit,460
2020-11,Wondabyne Station,Train,Entry,370
2020-11,Wondabyne Station,Train,Exit,490
2020-12,Wondabyne Station,Train,Entry,320
2020-12,Wondabyne Station,Train,Exit,320
2021-01,Wondabyne Station,Train,Entry,440
2021-01,Wondabyne Station,Train,Exit,430
2021-02,Wondabyne Station,Train,Entry,300
2021-02,Wondabyne Station,Train,Exit,270
2021-03,Wondabyne Station,Train,Entry,290
2021-03,Wondabyne Station,Train,Exit,340
2021-04,Wondabyne Station,Train,Entry,610
2021-04,Wondabyne Station,Train,Exit,630
2021-05,Wondabyne Station,Train,Entry,460
2021-05,Wondabyne Station,Train,Exit,470
2021-06,Wondabyne Station,Train,Entry,210
2021-06,Wondabyne Station,Train,Exit,230
2021-07,Wondabyne Station,Train,Entry,110
2021-07,Wondabyne Station,Train,Exit,120
2021-08,Wondabyne Station,Train,Entry,100
2021-08,Wondabyne Station,Train,Exit,100
2021-09,Wondabyne Station,Train,Entry,150
2021-09,Wondabyne Station,Train,Exit,140
2021-10,Wondabyne Station,Train,Entry,190
2021-10,Wondabyne Station,Train,Exit,220
2021-11,Wondabyne Station,Train,Entry,260
2021-11,Wondabyne Station,Train,Exit,290
2021-12,Wondabyne Station,Train,Entry,260
2021-12,Wondabyne Station,Train,Exit,250
2022-01,Wondabyne Station,Train,Entry,310
2022-01,Wondabyne Station,Train,Exit,300
2022-02,Wondabyne Station,Train,Entry,130
2022-02,Wondabyne Station,Train,Exit,130
2022-03,Wondabyne Station,Train,Entry,150
2022-03,Wondabyne Station,Train,Exit,150
2022-04,Wondabyne Station,Train,Entry,240
2022-04,Wondabyne Station,Train,Exit,280
2022-05,Wondabyne Station,Train,Entry,250
2022-05,Wondabyne Station,Train,Exit,270
2022-06,Wondabyne Station,Train,Entry,210
2022-06,Wondabyne Station,Train,Exit,190
2022-07,Wondabyne Station,Train,Entry,170
2022-07,Wondabyne Station,Train,Exit,180
2022-08,Wondabyne Station,Train,Entry,380
2022-08,Wondabyne Station,Train,Exit,320
2022-09,Wondabyne Station,Train,Entry,400
2022-09,Wondabyne Station,Train,Exit,370
2022-10,Wondabyne Station,Train,Entry,340
2022-10,Wondabyne Station,Train,Exit,320
2022-11,Wondabyne Station,Train,Entry,240
2022-11,Wondabyne Station,Train,Exit,330
2022-12,Wondabyne Station,Train,Entry,290
2022-12,Wondabyne Station,Train,Exit,350
2023-01,Wondabyne Station,Train,Entry,290
2023-01,Wondabyne Station,Train,Exit,330
2023-02,Wondabyne Station,Train,Entry,220
2023-02,Wondabyne Station,Train,Exit,220
2023-03,Wondabyne Station,Train,Entry,270
2023-03,Wondabyne Station,Train,Exit,310
2023-04,Wondabyne Station,Train,Entry,490
2023-04,Wondabyne Station,Train,Exit,490
2023-05,Wondabyne Station,Train,Entry,250
2023-05,Wondabyne Station,Train,Exit,320
2023-06,Wondabyne Station,Train,Entry,260
2023-06,Wondabyne Station,Train,Exit,310
2023-07,Wondabyne Station,Train,Entry,550
2023-07,Wondabyne Station,Train,Exit,570
2023-08,Wondabyne Station,Train,Entry,360
2023-08,Wondabyne Station,Train,Exit,380
2023-09,Wondabyne Station,Train,Entry,510
2023-09,Wondabyne Station,Train,Exit,530
2023-10,Wondabyne Station,Train,Entry,300
2023-10,Wondabyne Station,Train,Exit,340
2023-11,Wondabyne Station,Train,Entry,280
2023-11,Wondabyne Station,Train,Exit,340
2023-12,Wondabyne Station,Train,Entry,280
2023-12,Wondabyne Station,Train,Exit,290
2024-01,Wondabyne Station,Train,Entry,340
2024-01,Wondabyne Station,Train,Exit,330
2024-02,Wondabyne Station,Train,Entry,260
2024-02,Wondabyne Station,Train,Exit,330
2024-03,Wondabyne Station,Train,Entry,330
2024-03,Wondabyne Station,Train,Exit,400
2024-04,Wondabyne Station,Train,Entry,410
2024-04,Wondabyne Station,Train,Exit,420
2024-05,Wondabyne Station,Train,Entry,230
2024-05,Wondabyne Station,Train,Exit,250
2024-06,Wondabyne Station,Train,Entry,250
2024-06,Wondabyne Station,Train,Exit,340
2016-07,Woodford Station,Train,Entry,2480
2016-07,Woodford Station,Train,Exit,2400
2016-08,Woodford Station,Train,Entry,2940
2016-08,Woodford Station,Train,Exit,2720
2016-09,Woodford Station,Train,Entry,2910
2016-09,Woodford Station,Train,Exit,2670
2016-10,Woodford Station,Train,Entry,3040
2016-10,Woodford Station,Train,Exit,3070
2016-11,Woodford Station,Train,Entry,2960
2016-11,Woodford Station,Train,Exit,2850
2016-12,Woodford Station,Train,Entry,2650
2016-12,Woodford Station,Train,Exit,2590
2017-01,Woodford Station,Train,Entry,2580
2017-01,Woodford Station,Train,Exit,2680
2017-02,Woodford Station,Train,Entry,2630
2017-02,Woodford Station,Train,Exit,2310
2017-03,Woodford Station,Train,Entry,3150
2017-03,Woodford Station,Train,Exit,2740
2017-04,Woodford Station,Train,Entry,2590
2017-04,Woodford Station,Train,Exit,2640
2017-05,Woodford Station,Train,Entry,3120
2017-05,Woodford Station,Train,Exit,2850
2017-06,Woodford Station,Train,Entry,2940
2017-06,Woodford Station,Train,Exit,3000
2017-07,Woodford Station,Train,Entry,2750
2017-07,Woodford Station,Train,Exit,2780
2017-08,Woodford Station,Train,Entry,2890
2017-08,Woodford Station,Train,Exit,2730
2017-09,Woodford Station,Train,Entry,2660
2017-09,Woodford Station,Train,Exit,2510
2017-10,Woodford Station,Train,Entry,2610
2017-10,Woodford Station,Train,Exit,2820
2017-11,Woodford Station,Train,Entry,2710
2017-11,Woodford Station,Train,Exit,2750
2017-12,Woodford Station,Train,Entry,2510
2017-12,Woodford Station,Train,Exit,2540
2018-01,Woodford Station,Train,Entry,2500
2018-01,Woodford Station,Train,Exit,2450
2018-02,Woodford Station,Train,Entry,2700
2018-02,Woodford Station,Train,Exit,2540
2018-03,Woodford Station,Train,Entry,3130
2018-03,Woodford Station,Train,Exit,3080
2018-04,Woodford Station,Train,Entry,2770
2018-04,Woodford Station,Train,Exit,2840
2018-05,Woodford Station,Train,Entry,3040
2018-05,Woodford Station,Train,Exit,2820
2018-06,Woodford Station,Train,Entry,2780
2018-06,Woodford Station,Train,Exit,2780
2018-07,Woodford Station,Train,Entry,2750
2018-07,Woodford Station,Train,Exit,2760
2018-08,Woodford Station,Train,Entry,2880
2018-08,Woodford Station,Train,Exit,2720
2018-09,Woodford Station,Train,Entry,2530
2018-09,Woodford Station,Train,Exit,2480
2018-10,Woodford Station,Train,Entry,2860
2018-10,Woodford Station,Train,Exit,2760
2018-11,Woodford Station,Train,Entry,2930
2018-11,Woodford Station,Train,Exit,2850
2018-12,Woodford Station,Train,Entry,2580
2018-12,Woodford Station,Train,Exit,2510
2019-01,Woodford Station,Train,Entry,2700
2019-01,Woodford Station,Train,Exit,2690
2019-02,Woodford Station,Train,Entry,2560
2019-02,Woodford Station,Train,Exit,2440
2019-03,Woodford Station,Train,Entry,2910
2019-03,Woodford Station,Train,Exit,2810
2019-04,Woodford Station,Train,Entry,2470
2019-04,Woodford Station,Train,Exit,2540
2019-05,Woodford Station,Train,Entry,2750
2019-05,Woodford Station,Train,Exit,2580
2019-06,Woodford Station,Train,Entry,2690
2019-06,Woodford Station,Train,Exit,2690
2019-07,Woodford Station,Train,Entry,2820
2019-07,Woodford Station,Train,Exit,2870
2019-08,Woodford Station,Train,Entry,3000
2019-08,Woodford Station,Train,Exit,2940
2019-09,Woodford Station,Train,Entry,2660
2019-09,Woodford Station,Train,Exit,2630
2019-10,Woodford Station,Train,Entry,3130
2019-10,Woodford Station,Train,Exit,3090
2019-11,Woodford Station,Train,Entry,2490
2019-11,Woodford Station,Train,Exit,2290
2019-12,Woodford Station,Train,Entry,2150
2019-12,Woodford Station,Train,Exit,1920
2020-01,Woodford Station,Train,Entry,2510
2020-01,Woodford Station,Train,Exit,2230
2020-02,Woodford Station,Train,Entry,690
2020-02,Woodford Station,Train,Exit,590
2020-03,Woodford Station,Train,Entry,1810
2020-03,Woodford Station,Train,Exit,1810
2020-04,Woodford Station,Train,Entry,450
2020-04,Woodford Station,Train,Exit,540
2020-05,Woodford Station,Train,Entry,720
2020-05,Woodford Station,Train,Exit,1070
2020-06,Woodford Station,Train,Entry,1080
2020-06,Woodford Station,Train,Exit,1640
2020-07,Woodford Station,Train,Entry,1330
2020-07,Woodford Station,Train,Exit,1710
2020-08,Woodford Station,Train,Entry,1120
2020-08,Woodford Station,Train,Exit,1550
2020-09,Woodford Station,Train,Entry,1260
2020-09,Woodford Station,Train,Exit,1570
2020-10,Woodford Station,Train,Entry,1440
2020-10,Woodford Station,Train,Exit,1850
2020-11,Woodford Station,Train,Entry,1430
2020-11,Woodford Station,Train,Exit,1700
2020-12,Woodford Station,Train,Entry,1360
2020-12,Woodford Station,Train,Exit,1570
2021-01,Woodford Station,Train,Entry,1200
2021-01,Woodford Station,Train,Exit,1570
2021-02,Woodford Station,Train,Entry,1290
2021-02,Woodford Station,Train,Exit,1300
2021-03,Woodford Station,Train,Entry,1570
2021-03,Woodford Station,Train,Exit,1530
2021-04,Woodford Station,Train,Entry,1610
2021-04,Woodford Station,Train,Exit,1740
2021-05,Woodford Station,Train,Entry,1460
2021-05,Woodford Station,Train,Exit,1450
2021-06,Woodford Station,Train,Entry,1210
2021-06,Woodford Station,Train,Exit,1360
2021-07,Woodford Station,Train,Entry,430
2021-07,Woodford Station,Train,Exit,440
2021-08,Woodford Station,Train,Entry,370
2021-08,Woodford Station,Train,Exit,310
2021-09,Woodford Station,Train,Entry,370
2021-09,Woodford Station,Train,Exit,420
2021-10,Woodford Station,Train,Entry,780
2021-10,Woodford Station,Train,Exit,1170
2021-11,Woodford Station,Train,Entry,1150
2021-11,Woodford Station,Train,Exit,1200
2021-12,Woodford Station,Train,Entry,1180
2021-12,Woodford Station,Train,Exit,1340
2022-01,Woodford Station,Train,Entry,890
2022-01,Woodford Station,Train,Exit,1060
2022-02,Woodford Station,Train,Entry,930
2022-02,Woodford Station,Train,Exit,830
2022-03,Woodford Station,Train,Entry,380
2022-03,Woodford Station,Train,Exit,270
2022-04,Woodford Station,Train,Entry,1260
2022-04,Woodford Station,Train,Exit,1020
2022-05,Woodford Station,Train,Entry,1530
2022-05,Woodford Station,Train,Exit,1350
2022-06,Woodford Station,Train,Entry,1570
2022-06,Woodford Station,Train,Exit,1630
2022-07,Woodford Station,Train,Entry,1190
2022-07,Woodford Station,Train,Exit,1090
2022-08,Woodford Station,Train,Entry,1470
2022-08,Woodford Station,Train,Exit,1270
2022-09,Woodford Station,Train,Entry,1510
2022-09,Woodford Station,Train,Exit,1170
2022-10,Woodford Station,Train,Entry,1540
2022-10,Woodford Station,Train,Exit,1460
2022-11,Woodford Station,Train,Entry,1260
2022-11,Woodford Station,Train,Exit,1230
2022-12,Woodford Station,Train,Entry,730
2022-12,Woodford Station,Train,Exit,720
2023-01,Woodford Station,Train,Entry,570
2023-01,Woodford Station,Train,Exit,590
2023-02,Woodford Station,Train,Entry,1580
2023-02,Woodford Station,Train,Exit,1570
2023-03,Woodford Station,Train,Entry,1780
2023-03,Woodford Station,Train,Exit,1740
2023-04,Woodford Station,Train,Entry,1490
2023-04,Woodford Station,Train,Exit,1690
2023-05,Woodford Station,Train,Entry,1600
2023-05,Woodford Station,Train,Exit,1610
2023-06,Woodford Station,Train,Entry,1540
2023-06,Woodford Station,Train,Exit,1670
2023-07,Woodford Station,Train,Entry,1430
2023-07,Woodford Station,Train,Exit,1580
2023-08,Woodford Station,Train,Entry,1680
2023-08,Woodford Station,Train,Exit,1740
2023-09,Woodford Station,Train,Entry,1600
2023-09,Woodford Station,Train,Exit,1590
2023-10,Woodford Station,Train,Entry,1760
2023-10,Woodford Station,Train,Exit,1670
2023-11,Woodford Station,Train,Entry,1600
2023-11,Woodford Station,Train,Exit,1550
2023-12,Woodford Station,Train,Entry,1510
2023-12,Woodford Station,Train,Exit,1460
2024-01,Woodford Station,Train,Entry,1580
2024-01,Woodford Station,Train,Exit,1640
2024-02,Woodford Station,Train,Entry,1690
2024-02,Woodford Station,Train,Exit,1550
2024-03,Woodford Station,Train,Entry,1690
2024-03,Woodford Station,Train,Exit,1670
2024-04,Woodford Station,Train,Entry,1770
2024-04,Woodford Station,Train,Exit,1520
2024-05,Woodford Station,Train,Entry,1650
2024-05,Woodford Station,Train,Exit,1380
2024-06,Woodford Station,Train,Entry,1550
2024-06,Woodford Station,Train,Exit,1410
2016-07,Woolooware Station,Train,Entry,25180
2016-07,Woolooware Station,Train,Exit,23050
2016-08,Woolooware Station,Train,Entry,31650
2016-08,Woolooware Station,Train,Exit,29830
2016-09,Woolooware Station,Train,Entry,28790
2016-09,Woolooware Station,Train,Exit,26610
2016-10,Woolooware Station,Train,Entry,28940
2016-10,Woolooware Station,Train,Exit,27320
2016-11,Woolooware Station,Train,Entry,31420
2016-11,Woolooware Station,Train,Exit,28880
2016-12,Woolooware Station,Train,Entry,29180
2016-12,Woolooware Station,Train,Exit,26150
2017-01,Woolooware Station,Train,Entry,25780
2017-01,Woolooware Station,Train,Exit,24060
2017-02,Woolooware Station,Train,Entry,30730
2017-02,Woolooware Station,Train,Exit,28500
2017-03,Woolooware Station,Train,Entry,37500
2017-03,Woolooware Station,Train,Exit,34920
2017-04,Woolooware Station,Train,Entry,30810
2017-04,Woolooware Station,Train,Exit,28770
2017-05,Woolooware Station,Train,Entry,37410
2017-05,Woolooware Station,Train,Exit,35010
2017-06,Woolooware Station,Train,Entry,32440
2017-06,Woolooware Station,Train,Exit,30010
2017-07,Woolooware Station,Train,Entry,30490
2017-07,Woolooware Station,Train,Exit,28380
2017-08,Woolooware Station,Train,Entry,35050
2017-08,Woolooware Station,Train,Exit,32900
2017-09,Woolooware Station,Train,Entry,31990
2017-09,Woolooware Station,Train,Exit,29680
2017-10,Woolooware Station,Train,Entry,32920
2017-10,Woolooware Station,Train,Exit,30760
2017-11,Woolooware Station,Train,Entry,33220
2017-11,Woolooware Station,Train,Exit,30620
2017-12,Woolooware Station,Train,Entry,30040
2017-12,Woolooware Station,Train,Exit,26820
2018-01,Woolooware Station,Train,Entry,28610
2018-01,Woolooware Station,Train,Exit,26990
2018-02,Woolooware Station,Train,Entry,32240
2018-02,Woolooware Station,Train,Exit,29780
2018-03,Woolooware Station,Train,Entry,36370
2018-03,Woolooware Station,Train,Exit,33560
2018-04,Woolooware Station,Train,Entry,32930
2018-04,Woolooware Station,Train,Exit,31180
2018-05,Woolooware Station,Train,Entry,37880
2018-05,Woolooware Station,Train,Exit,35300
2018-06,Woolooware Station,Train,Entry,32050
2018-06,Woolooware Station,Train,Exit,29800
2018-07,Woolooware Station,Train,Entry,32560
2018-07,Woolooware Station,Train,Exit,29930
2018-08,Woolooware Station,Train,Entry,35610
2018-08,Woolooware Station,Train,Exit,32970
2018-09,Woolooware Station,Train,Entry,32770
2018-09,Woolooware Station,Train,Exit,30510
2018-10,Woolooware Station,Train,Entry,34670
2018-10,Woolooware Station,Train,Exit,32460
2018-11,Woolooware Station,Train,Entry,35870
2018-11,Woolooware Station,Train,Exit,32940
2018-12,Woolooware Station,Train,Entry,29820
2018-12,Woolooware Station,Train,Exit,26500
2019-01,Woolooware Station,Train,Entry,30660
2019-01,Woolooware Station,Train,Exit,29290
2019-02,Woolooware Station,Train,Entry,34770
2019-02,Woolooware Station,Train,Exit,32480
2019-03,Woolooware Station,Train,Entry,37800
2019-03,Woolooware Station,Train,Exit,35070
2019-04,Woolooware Station,Train,Entry,32260
2019-04,Woolooware Station,Train,Exit,30300
2019-05,Woolooware Station,Train,Entry,39830
2019-05,Woolooware Station,Train,Exit,36760
2019-06,Woolooware Station,Train,Entry,31950
2019-06,Woolooware Station,Train,Exit,29680
2019-07,Woolooware Station,Train,Entry,26320
2019-07,Woolooware Station,Train,Exit,24610
2019-08,Woolooware Station,Train,Entry,36060
2019-08,Woolooware Station,Train,Exit,33790
2019-09,Woolooware Station,Train,Entry,34690
2019-09,Woolooware Station,Train,Exit,32700
2019-10,Woolooware Station,Train,Entry,36430
2019-10,Woolooware Station,Train,Exit,34270
2019-11,Woolooware Station,Train,Entry,36240
2019-11,Woolooware Station,Train,Exit,33140
2019-12,Woolooware Station,Train,Entry,30400
2019-12,Woolooware Station,Train,Exit,27490
